redeID;lastName;politicianID;date;target;fm_sent;fm_senti;source;school;color;id
451377;waigel;11002412;1989-09-04;Karl Marx;Das und der Blick über unsere östlichen Grenzen , aber auch in viele Entwicklungsländer zeigen überdeutlich : Der Fürther Ludwig Erhard hat endgültig über den Trierer Karl Marx gesiegt , ( { 5 } ) womit ich allerdings nichts über das schöne alte Trier und schon gar nichts über das Quellensteueramt dort gesagt haben möchte.;1;not found;Marxismus;red;274
451379;waigel;11002412;1989-09-04;Karl Marx;Glasnost und Perestroika , die Bemühungen zu einer revolutionären Umgestaltung der Wirtschaft , sind - um es einmal in den eigenen Kategorien von Karl Marx auszudrücken - Folge der Tatsache , daß im kommunistischen Wirtschaftssystem der Stand der gesellschaftlichen Produktionsverhältnisse nicht mehr mit dem Stand der Produktivkräfte übereinstimmt.;1;not found;Marxismus;red;275
451542;Rühe;11001897;1989-09-05;Karl Marx;Ludwig Erhard und die Soziale Marktwirtschaft haben Karl Marx und seine falschen Konzepte widerlegt und besiegt.;-1;CDU/CSU;Marxismus;red;276
451564;Hoppe;11000955;1989-09-05;Karl Marx;Offensichtlich schätzt die Führungsspitze in Ost-Berlin die sowjetische Politik heute noch genauso ein , wie sie einmal Karl Marx gesehen hat.;1;FDP;Marxismus;red;277
451765;Kleinert;11001122;1989-09-06;Karl Marx;( { 4 } ) Es ist in diesen Tagen nicht selten davon die Rede , daß Karl Marx nun endgültig widerlegt sei.;-1;Grüne;Marxismus;red;278
451925;Blüm;11000204;1989-09-06;Karl Marx;In der Tat , der Glaube war in Polen stärker als Karl Marx. Das ist richtig.;1;not found;Marxismus;red;279
452603;Stratmann;11002269;1989-09-28;Karl Marx;Herr Blüm , wenn Sie sich mit dem jetzigen polnischen Ministerpräsidenten Mazowiecki in Warschau hinstellen und sich christlich auf die Schulter klopfend hinausposaunen : Karl Marx ist tot und Jesus lebt , dann kann ich sagen - egal ob man sich Christ nennt oder nicht , das weiß jeder - : Jesus war deswegen so umstritten und angefeindet , weil er sich ganz bewußt auf die Seite der Ärmsten und der Verachteten seiner Gesellschaft geschlagen hat.;-1;Grüne;Marxismus;red;280
453855;Weisskirchen;11002465;1989-10-06;Platon;Herr Kollege Neuhausen , schon Platon hat gesagt , ( { 1 } ) Lesen und Schreiben bedeute das Ende der Phantasie.;1;SPD;Platonismus;grey;281
455414;hoppe;11000955;1989-11-08;Karl Marx;"Meine Damen und Herren , wenn die von der Fluchtwelle geschockten Marxisten die Forderung der Massen nach demokratischem Pluralismus als bedrückend empfinden , dann könnten sie unter Umständen Nachhilfe bei Karl Marx nehmen , der in der Anleitung zur Kritik der Hegelschen Rechtsphilosophie einmal so formulierte : „ Man muß den wirklichen Druck noch drückender machen , indem man ihm das Bewußtsein des Druckes hinzufügt . - Man muß die versteinerten Verhältnisse dadurch zum Tanzen bringen , daß man ihnen die eigene Melodie vorspielt .""";1;FDP;Marxismus;red;282
456334;Waigel;11002412;1989-11-16;Karl Marx;"( { 6 } ) Liebe Kolleginnen und Kollegen , im berühmten Vorwort zur „ Kritik der politischen Ökonomie "" prophezeite Karl Marx , mit der sozialistischen Revolution , mit der Abschaffung des Privateigentums und der bürgerlichen Produktionsverhältnisse und mit der Diktatur des Proletariats ende die Vorgeschichte der menschlichen Gesellschaft , und es beginne die marxistische Epoche der Weltgeschichte.";1;CDU/CSU;Marxismus;red;283
456334;Waigel;11002412;1989-11-16;Karl Marx;Dort rief Karl Marx die Proletarier aller Länder auf , ihre Ketten abzuwerfen.;1;CDU/CSU;Marxismus;red;284
456793;Waigel;11002412;1989-11-29;Karl Marx;Meine Damen und Herren , wohl noch nie sind Sätze für ihre Autoren zu einer so tragischen Wirklichkeit geworden wie das , was Karl Marx und Friedrich EnBundesminister Dr. Waigel gels im Manifest der Kommunistischen Partei am Schluß schreiben.;-1;not found;Marxismus;red;285
457262;rose;11001882;1989-12-01;Karl Marx;Das liegt einerseits an Ludwig Erhard und andererseits an Karl Marx. Das liegt aber auch an der Architektur eines modernen , freiheitlichen , leistungsfähigen sozialen Rechtsstaats.;1;CDU/CSU;Marxismus;red;286
457879;Jens;11001026;1989-12-07;Walter Eucken;Nur auf diese Weise werden wir , mit Walter Eucken gesprochen , einen starken Staat und eine dezentrale Ordnung auf Dauer erhalten.;1;SPD;Ordoliberalismus;blue;287
460248;wissmann;11002534;1990-01-26;Karl Marx;( { 0 } ) Es gibt keinen Mittelweg zwischen Ludwig Erhard und Karl Marx , Herr Stratmann.;1;CDU/CSU;Marxismus;red;288
460254;wissmann;11002534;1990-01-26;Karl Marx;Meine Damen und Herren von der SPD und den GRÜNEN , Sie können es wenden , wie Sie wollen : Karl Marx ist tot , überall in Europa und hoffentlich bald auch in Ihren eigenen Reihen.;-1;CDU/CSU;Marxismus;red;289
460289;lambsdorff;11001272;1990-01-26;Karl Marx;Ich will jetzt keine Sozialismus-Debatte anfangen und will mit Ihnen auch gar nicht darüber rechten , ob Karl Marx tot ist oder lebt.;-1;FDP;Marxismus;red;290
460340;jens;11001026;1990-01-26;Karl Marx;Meine Damen und Herren , wenn das so weitergeht , dann vermute ich : Der Karl Marx wird mit vielen seiner ökologischen Thesen in der DDR widerlegt , gar keine Frage , aber hier könnte die Konzentrationstheorie von Karl Marx durchaus Wirklichkeit werden.;-1;SPD;Marxismus;red;291
460340;jens;11001026;1990-01-26;Karl Marx;Meine Damen und Herren , wenn das so weitergeht , dann vermute ich : Der Karl Marx wird mit vielen seiner ökologischen Thesen in der DDR widerlegt , gar keine Frage , aber hier könnte die Konzentrationstheorie von Karl Marx durchaus Wirklichkeit werden.;-1;SPD;Marxismus;red;292
460617;Funke;11000624;1990-02-08;Karl Marx;Insoweit bin ich gerne bereit , das dialektische Prinzip , das ja nicht von Karl Marx erfunden worden ist , sondern von Feuerbach und Hegel , anzuwenden.;1;FDP;Marxismus;red;293
461858;lennartz;11001319;1990-02-16;Aristoteles;"Beim zweiten Teil muß sich der Aristoteles-Schüler Töpfer allerdings noch als sehr gelehrig erweisen ; denn etwas Vernünftiges , hier besser Durchgreifendes ist in wichtigen Feldern der Umweltpolitik dieser Bundesregierung leider nicht abzusehen.";1;SPD;Aristotelismus;grey;294
461860;wolfgramm;11002557;1990-02-16;Aristoteles;( { 12 } ) - Über die Wahrheit , Herr Kollege , werde ich mich nachher noch ein bißchen auseinandersetzen , wenn ich mich mit der Frage Aristoteles und Lennartz beschäftige.;-1;FDP;Aristotelismus;grey;295
461860;wolfgramm;11002557;1990-02-16;Aristoteles;Bei der Frage der Ernsthaftigkeit , Herr Kollege Lennartz , möchte ich nun zu dem Aristoteles-Zitat kommen.;1;FDP;Aristotelismus;grey;296
461860;wolfgramm;11002557;1990-02-16;Aristoteles;Wenn man Aristoteles zitiert , sollte man vorher Sokrates lesen.;1;FDP;Aristotelismus;grey;297
461860;wolfgramm;11002557;1990-02-16;Platon;"Platon läßt Sokrates - wenn ich das recht erinnere - in seinem „ Gastmahl "" sagen : Bevor man eine Theorie aufstellt . soll man vorher sehr sorgfältig nachdenken.";1;FDP;Platonismus;grey;298
461860;wolfgramm;11002557;1990-02-16;Aristoteles;( { 17 } ) Wie gesagt : Lesen Sie Sokrates , dann werden Sie möglicherweise nicht immer sofort Aristoteles zitieren.;1;FDP;Aristotelismus;grey;299
461864;eylmann;11000508;1990-02-16;Aristoteles;Es würde mich ja nun auch noch reizen , auf Aristoteles einzugehen.;-1;CDU/CSU;Aristotelismus;grey;300
461864;eylmann;11000508;1990-02-16;Aristoteles;Ich weiß nicht , ob der Herr Minister wirklich ein Schüler von Aristoteles ist.;1;CDU/CSU;Aristotelismus;grey;301
461864;eylmann;11000508;1990-02-16;Aristoteles;"Wenn er es denn wäre , würde mich das sehr beruhigen ; denn Aristoteles war wirklich ein außerordentlich hervorragender und vor allen Dingen auch politisch erfolgreicher Mann , denn er hat ja Alexander dem Großen im Laufe seiner Jahre durchaus etwas beigebracht.";1;CDU/CSU;Aristotelismus;grey;302
461864;eylmann;11000508;1990-02-16;Aristoteles;( { 3 } ) Aber wenn es denn so wäre , daß er ein Schüler von Aristoteles wäre , dann wäre das schon sehr gut.;1;CDU/CSU;Aristotelismus;grey;303
463052;Struck;11002278;1990-03-15;Karl Marx;( { 1 } ) Jeder von uns , der mit Finanzpolitik zu tun hat , weiß , daß auch hier der alte Grundsatz von Karl Marx stimmt : Das Sein bestimmt das Bewußtsein.;-1;SPD;Marxismus;red;304
463054;Gattermann;11000637;1990-03-15;Karl Marx;Trotz aller öffentlichen Beteuerungen , hier zu einem Ergebnis zu kommen , ist nichts als der blanke , von Karl Marx richtig beschriebene Egoismus der einzelnen Länder auszumachen.;1;FDP;Marxismus;red;305
463296;Kleinert;11001121;1990-03-15;Adam Smith;( { 11 } ) Adam Smith hat es schon gesagt : Ich habe noch nie gehört , daß diejenigen , die vorgeben , ihre Geschäfte um des gemeinen Wohls Willen zu betreiben , irgendeinen Nutzen für die Gesellschaft oder für die Volkswirtschaft erbracht hätten.;-1;FDP;Liberalismus;green;306
465099;lambsdorff;11001272;1990-04-27;Karl Marx;( { 27 } ) Das Berliner Programm - Sie haben es ja eben erwähnt - beruft sich im Gegensatz zu dem , was die SPD in der DDR tut , ausdrücklich auf Karl Marx. Aber nicht einmal mit der Mund-zu-Mund-Beatmung durch die deutschen Sozialdemokraten wird marxistische Wirtschaftspolitik wieder lebendig , meine Damen und Herren.;1;FDP;Marxismus;red;307
467617;Stratmann-Mertens;11002269;1990-09-05;Adam Smith;Sie haben alle ihren Adam Smith gelesen , daß Eigennutz das Gesamtwohl mehre.;1;Grüne;Liberalismus;green;308
479473;Dregger;11000418;1991-09-04;Karl Marx;Von Karl Marx redet niemand mehr.;1;CDU/CSU;Marxismus;red;309
479504;Rüttgers;11001899;1991-09-04;Karl Marx;( { 14 } ) Damit ist eines klar : die Verelendungstheorie von Hans-Jochen Vogel und von Oskar Lafontaine ist genauso falsch wie diejenige von Karl Marx und Friedrich Engels.;-1;CDU/CSU;Marxismus;red;310
479504;Rüttgers;11001899;1991-09-04;Friedrich Engels;( { 14 } ) Damit ist eines klar : die Verelendungstheorie von Hans-Jochen Vogel und von Oskar Lafontaine ist genauso falsch wie diejenige von Karl Marx und Friedrich Engels.;-1;CDU/CSU;Marxismus;red;311
482338;Böhme;11000222;1991-10-17;Jean-Jacques Rousseau;Von Jean-Jacques Rousseau stammt der Satz : Kindererziehung ist ein Beruf , bei dem man Zeit zu verlieren verstehen muß , um Zeit zu gewinnen.;-1;SPD;Republikanismus;black;312
482338;Böhme;11000222;1991-10-17;Jean-Jacques Rousseau;Jean-Jacques Rousseau hat recht : Kindererziehung braucht viel Zeit.;1;SPD;Republikanismus;black;313
484818;Kohl;11001165;1991-11-27;Milton Friedman;Unser geistiger Pate war nie Milton Friedman , sondern wir bleiben Erhardianer.;1;not found;Chicago School;cyan;314
485374;geissler;11000655;1991-11-29;Walter Eucken;( { 8 } ) Walter Eucken , einer der Väter der Sozialen Marktwirtschaft , hat gesagt : Eine Wirtschaftsordnung muß nicht nur effizient , sie muß auch menschenwürdig sein.;1;CDU/CSU;Ordoliberalismus;blue;315
486806;Ost;11001659;1991-12-12;Adam Smith;Lieber Herr Kollege Wieczorek , Sie haben sich an Ihrem Geburtstag , zu dem auch ich ganz herzlich gratuliere , sozusagen wie ein Epigone in die Nachfolge von Adam Smith , dem Vater einer arbeitsteiligen Weltwirtschaft , eingereiht , und ich denke , Sie sind fast auf dem Kurs in Richtung Ludwig Erhard.;1;CDU/CSU;Liberalismus;green;316
487876;Wisniewski;11002532;1992-01-23;Karl Marx;Ich wiederhole ausdrücklich , daß meiner Meinung nach die Philosophie von Karl Marx in einer völligen Verkennung der menschlichen Natur gründet.;1;CDU/CSU;Marxismus;red;317
488619;Ost;11001659;1992-02-13;Karl Marx;Dazu müssen wir - auch Sie - in der Tat vergessen , was Karl Marx einmal über das Kapital geschrieben hat.;1;CDU/CSU;Marxismus;red;318
489114;Süssmuth;11002287;1992-02-20;Karl Marx;Ich glaube , die Tradition Frankreichs , wo Heinrich Heine , und Englands , wo Karl Marx Aufnahme gefunden haben , läßt sich durch die auch auf diesem Gebiet zu spät gekommenen Deutschen kaum übertreffen.;1;not found;Marxismus;red;319
495290;Schreiner;11002073;1992-09-10;Wladimir Iljitsch Lenin;( { 0 } ) - Also , Sie haben offenkundig die berühmte Schrift des sowjetischen Staatsgründers Wladimir Iljitsch Lenin , einen Schritt vor , zwei zurück , gründlich mißverstanden.;1;SPD;Leninismus;red;320
496824;Jork;11001033;1992-10-09;Friedrich Engels;Ich tue dies aus dem Blickwinkel eines Ingenieurs aus Sachsen , der vor mehreren Jahren mit der Automatisierungstechnik im damaligen Chemiefaserwerk Friedrich Engels , Premnitz , befaßt war , und in Abstimmung mit der CDU / CSU in Brandenburg.;1;CDU/CSU;Marxismus;red;321
501211;weiss;11002461;1992-12-11;Adam Smith;Ich möchte mit Ihrer Genehmigung , Herr Präsident , mit einem Zitat von Adam Smith beginnen , das die Absurdität einiger Positionen in den GATT-Verhandlungen und insbesondere im Agrarstreit verdeutlicht.;1;Grüne;Liberalismus;green;322
501211;weiss;11002461;1992-12-11;Adam Smith;"Adam Smith schreibt : In Treibhäusern , Mistbeeten und erwärmtem Mauerwerk lassen sich auch in Schottland recht gute Trauben ziehen und daraus auch sehr gute Weine keltern ; nur würden sie etwa 30mal so viel kosten wie ein zumindest gleich guter aus dem Ausland.";1;Grüne;Liberalismus;green;323
501211;weiss;11002461;1992-12-11;Adam Smith;( { 0 } ) Adam Smith hätte sich sicher nicht träumen lassen , daß dieser vernünftige Grundsatz 150 Jahre später in der Europäischen Gemeinschaft gänzlich vergessen scheint.;1;Grüne;Liberalismus;green;324
506818;daubertshäuser;11000359;1993-03-26;Adam Smith;Bereits der Urvater des Wettbewerbsgedankens , Adam Smith , hat die Errichtung und den Betrieb von Verkehrswegen als eine außerhalb des Marktmechanismus stehende Staatsaufgabe bezeichnet.;1;SPD;Liberalismus;green;325
508988;Skarpelis-Sperk;11002183;1993-05-26;Platon;Vor knapp 30 Jahren erhielt eine Schülerin in der Reifeprüfung einen Dialog des Philosophen Platon zur Übersetzung und Interpretation.;-1;SPD;Platonismus;grey;326
509528;Hansen;11000804;1993-06-17;Karl Marx;Wir , die Kinder von Karl Marx und Coca-Cola , hatten uns in der sicheren Lage diesseits des Eisernen Vorhangs und unterhalb des Schirmes des atomaren Patts eingerichtet.;1;FDP;Marxismus;red;327
514528;Meyer;11001494;1993-10-21;Friedrich Engels;"Sie hat zwar auch damit zu tun , aber die Behauptung von Friedrich Engels , es fielen - ich zitiere - „ die Verbrechen gegen das Eigentum von selbst da weg , wo jeder erhält , was er zur Befriedigung seiner natürlichen und geistigen Triebe bedarf "" , ist durch die Wirklichkeit längst widerlegt worden.";-1;SPD;Marxismus;red;328
516674;kohl;11001165;1993-11-24;Aristoteles;( { 4 } ) - Frau Matthäus-Maier , schon Aristoteles hat vor 2 300 Jahren in seiner Soziallehre zur Bedeutung des Eigentums formuliert : Es darf der Besitz nur in gewisser Weise zum Gemeingut gemacht werden , ( { 5 } ) in der Hauptsache aber muß er Privateigentum bleiben.;1;not found;Aristotelismus;grey;329
520355;Lambsdorff;11001272;1994-02-03;Karl Marx;( { 6 } ) Und der behauptet , auf Karl Schiller und Helmut Schmidt zu hören ? - Auf Karl Marx hört er.;1;FDP;Marxismus;red;330
520360;Lambsdorff;11001272;1994-02-03;Adam Smith;"Dazu möchte ich Karl Schiller aus dem „ Spiegel "" zu Beginn dieses Jahres zitieren - der ist ja schon zu Wort gekommen - : In den Worten von Adam Smith müßte man im Ergebnis die hehre Klausurversammlung als eine „ Verschwörung "" gegen die Steuerzahler und die Sparer , also gegen das Publikum bezeichnen.";1;FDP;Liberalismus;green;331
520781;heuer;11000891;1994-02-04;Karl Marx;Wir sehen natürlich das gegenwärtige politische Kräfteverhältnis und wissen , seitdem wir Karl Marx gelesen haben , daß Änderungen der Verfassungsordnung nur als Ergebnis von Veränderungen im politischen Kräfteverhältnis , nicht als überraschendes Ergebnis spontaner Sinnesänderungen der politischen Akteure eines Landes möglich sind.;1;PDS;Marxismus;red;332
520783;ullmann;11002354;1994-02-04;Karl Marx;Da es jetzt um Einzelheiten geht , will ich zunächst zwei Kollegen ansprechen : zuerst Herrn Heuer , in der Hoffnung , daß ich im Gegensatz zu Karl Marx immerhin noch die Chance habe , ihn zu überzeugen.;1;Grüne;Marxismus;red;333
522920;Krause;11001205;1994-03-10;Karl Marx;Rechte Straftäter müssen - mit Recht - hart bestraft werden , aber sogenannte Linke , die so wenig Karl Marx gelesen haben wie die anderen Adolf Hitler , dürfen nicht immer wieder laufen gelassen werden , als würden sie zur Gesellschaft dazugehören.;-1;Fraktionslos;Marxismus;red;334
522826;Eylmann;11000508;1994-03-10;Jeremy Bentham;Wem das schwerfällt , den erinnere ich an ein schon 1774 geschriebenes Wort des englischen Philosophen Jeremy Bentham : Dieses Verbrechen , - hat er gesagt wenn es denn eines ist , bringt kein Elend in diese Welt.;-1;CDU/CSU;Linksliberalismus;green;335
525992;ullmann;11002354;1994-05-20;Aristoteles;Was aber den Art. 14 und die Bestimmungen über private gewerbliche Sicherheitsdienste anbelangt , so ist es wohl angebracht , die Frage aufzuwerfen , ob des Aristoteles Behauptung , wenn die Reichen sich Leibgarden hielten , sei die Freiheit in Gefahr , nicht heute noch genauso wahr ist wie in der Zeit , als sie zum erstenmal ausgesprochen wurde.;1;Grüne;Aristotelismus;grey;336
527204;Solms;11002190;1994-06-16;Aristoteles;Dieser Gedanke von Aristoteles ist auch nach 2 300 Jahren unvermindert gültig.;1;FDP;Aristotelismus;grey;337
527204;Solms;11002190;1994-06-16;Aristoteles;Aristoteles hat schon damals auf den Zusammenhang von Eigentum und Verantwortung hingewiesen.;1;FDP;Aristotelismus;grey;338
528213;Lambsdorff;11001272;1994-06-29;Milton Friedman;"Die „ negative Einkommensteuer "" ist vor Jahren von Milton Friedman ins Gespräch gebracht worden.";-1;FDP;Chicago School;cyan;339
528233;Jens;11001026;1994-06-29;Milton Friedman;Sie sind einseitig neoliberal festgelegt , auf die Ideen eines Milton Friedman - das heißt , die Löhne müssen herunter , die Löhne müssen flexibler gestaltet werden , Deregulierung , Privatisierung - , und Sie glauben , daß Sie damit die Probleme von morgen lösen - ein großer , gewaltiger Irrtum , meine Damen und Herren.;1;SPD;Chicago School;cyan;340
528233;Jens;11001026;1994-06-29;John Maynard Keynes;( { 25 } ) Worum geht es ? - Die Sozialdemokraten greifen zurück auf die Ideen eines Schumpeter und auch eines John Maynard Keynes.;1;SPD;Linksliberalismus;green;341
528235;Ost;11001659;1994-06-29;Karl Marx;Bei den verschiedenen Redebeiträgen aus der SPD , die ich gehört habe , habe ich mich an Karl Marx erinnert gefühlt , der gesagt hat : Das Sein bestimmt das Bewußtsein.;1;CDU/CSU;Marxismus;red;342
528586;Schulz;11002108;1994-07-22;Karl Marx;Zumindest soviel sollte von Karl Marx an der PDS hängengeblieben sein.;1;Grüne;Marxismus;red;343
530707;Kalb;11001055;1994-12-16;Aristoteles;Ich möchte nur noch einen Schlußsatz sagen , Frau Präsidentin . - Aristoteles Sokrates Onassis , der griechische Großreeder , hat einmal gesagt : Geld ist nicht alles , aber Voraussetzung für vieles.;1;CDU/CSU;Aristotelismus;grey;344
531502;köhne;11002702;1995-01-20;Karl Marx;Karl Marx stellte fest , daß die kapitalistische Produktionsweise den Produktionsprozeß entwickelt , indem sie seine Grundlagen , die Natur und den Arbeiter , untergräbt.;-1;PDS;Marxismus;red;345
534235;Sothmann;11002195;1995-03-08;Platon;Bereits Platon , der altgriechische Philosoph , gestand den Frauen gleiche Begabung und gleiche Rechte zu , doch er konnte oder wollte sich mit seiner Ansicht lange Zeit nicht recht durchsetzen.;1;CDU/CSU;Platonismus;grey;346
537180;Töpfer;11002335;1995-05-11;John Maynard Keynes;Es gibt den großen Ökonomen John Maynard Keynes.;1;not found;Linksliberalismus;green;347
537180;Töpfer;11002335;1995-05-11;John Maynard Keynes;John Maynard Keynes , einer der ganz großen Ökonomen , hat den schönen Satz gesagt : Without theory we are lost in the woods.;1;not found;Linksliberalismus;green;348
537484;Kronberg;11001224;1995-05-11;Platon;"Platon , den ich hier einmal zitieren darf , schrieb in seinem Buch „ Der Staat "" : „ Politik ist die Kunst des Kompromisses und wird durch das Machbare begrenzt .""";-1;CDU/CSU;Platonismus;grey;349
540496;Höll;11000921;1995-06-29;Karl Marx;Leider erweist sich jedoch , daß Karl Marx in seiner Analyse wohl gründlicher war :( { 1 } ) Die formale Möglichkeit , einen doch beachtlichen Anteil am gesellschaftlich erarbeiteten Reichtum durch eigene Leistung zu erlangen , bestehe für jede und jeden - eine wichtige Triebkraft menschlichen Handelns in der kapitalistischen Produktionsweise.;1;PDS;Marxismus;red;350
540496;Höll;11000921;1995-06-29;Karl Marx;Die wissenschaftliche Begründung der sehr eingeschränkten Realisierungsmöglichkeiten durch Karl Marx hat aber Herr Kohl , denke ich , nie zur Kenntnis genommen.;-1;PDS;Marxismus;red;351
541095;schily;11001970;1995-09-06;Platon;( { 25 } ) Meine Damen und Herren , aus dem europäischen Denken sind uns von Platon über Aristoteles bis zu Thomas von Aquin die vier klassischen Kardinaltugenden überliefert , ( { 26 } ) die da heißen : Klugheit - Prudentia - , Gerechtigkeit - Justitia - , Tapferkeit - Fortitudo - und die Kraft , das rechte Maß einzuhalten - Temperantia.;1;SPD;Platonismus;grey;352
541095;schily;11001970;1995-09-06;Aristoteles;( { 25 } ) Meine Damen und Herren , aus dem europäischen Denken sind uns von Platon über Aristoteles bis zu Thomas von Aquin die vier klassischen Kardinaltugenden überliefert , ( { 26 } ) die da heißen : Klugheit - Prudentia - , Gerechtigkeit - Justitia - , Tapferkeit - Fortitudo - und die Kraft , das rechte Maß einzuhalten - Temperantia.;1;SPD;Aristotelismus;grey;353
541177;lambsdorff;11001272;1995-09-07;Walter Eucken;( { 5 } ) Liberale Wirtschaftspolitik , Soziale Marktwirtschaft verstehen sich seit Walter Eucken und Ludwig Erhard immer auch als Gesellschaftspoltik.;1;FDP;Ordoliberalismus;blue;354
544792;türk;11002348;1995-10-27;Karl Marx;Der Parteispitze in Berlin und Karl Marx sollte eben keine Schuld zugeschoben werden.;1;FDP;Marxismus;red;355
545064;zwerenz;11002833;1995-11-08;Karl Marx;In der Einleitung zur Hegelschen Rechtsphilosophie konstatiert kein anderer als Karl Marx nach einem allgemeinen großen Lob der Kritik folgendes : Aber die Waffe der Kritik kann die Kritik der Waffen nicht ersetzen.;1;PDS;Marxismus;red;356
546215;Lensing;11002722;1995-11-23;Friedrich Engels;"Ihnen täte eine Anleihe bei Friedrich Engels gut , der der Sozialdemokratie bereits vor hundert Jahren ins Buch geschrieben hat - ich zitiere - : „ Ihr mußtet wissen , was ihr versprechen und halten könnt , und ihr habt doch mehr versprochen , als ihr jetzt halten könnt .""";1;CDU/CSU;Marxismus;red;357
547984;Leonhard;11002723;1995-12-07;Adam Smith;Adam Smith brachte es für seine Zeit - ich betone : für seine Zeit - auf den Punkt : Räume man also alle Begünstigungs- und Beschränkungssysteme völlig aus dem Wege , so stellt sich das klare und einfache System der natürlichen Freiheit von selbst her.;1;SPD;Liberalismus;green;358
548472;laermann;11001266;1996-01-18;Aristoteles;"Ein Wort an Sie , Herr Kiper , ein Wort von Aristoteles bis Popper : „ Man kann die Zukunft nicht vorhersehen , aber wir sollen sie möglich machen . "" - Das ist unsere Aufgabe , und aus diesem Grunde sind wir hier.";1;FDP;Aristotelismus;grey;359
549271;Geißler;11000655;1996-02-02;Aristoteles;( { 4 } ) Aristoteles hat einmal gesagt : Nicht die Taten bewegen die Menschen , sondern die Worte über die Taten.;1;CDU/CSU;Aristotelismus;grey;360
553449;Wissmann;11002534;1996-04-18;Milton Friedman;In der Wirtschaftspolitik mag man Milton Friedman sicher nicht immer zutreffend zitieren können.;1;not found;Chicago School;cyan;361
553581;schäfer;11002768;1996-04-19;Aristoteles;Ich meine - das sage ich nicht flapsig - , hätte Aristoteles , auf den die heute noch gültige Todesdefinition eigentlich zurückgeht , den heutigen Kenntnisstand der Wissenschaft gehabt , so wäre die Todesdefinition auch in der Volksmeinung heute eine andere.;-1;SPD;Aristotelismus;grey;362
565804;Weisskirchen;11002465;1997-01-16;Adam Smith;"Ich finde , daß das ein ermutigendes , neues Beispiel neben dem ist , was Adam Smith gesagt hat : Wir brauchen die , , visible hand "" , die erkennbare Hand des Staates , neben der unsichtbaren Hand des Marktes.";1;SPD;Liberalismus;green;363
558392;dressler;11000420;1996-08-29;Karl Marx;Dann nämlich wären wir wirklich bei einer Zustandsbeschreibung der Gesellschaft , die Karl Marx schon vor über hundert Jahren vorgenommen hat und die wir bisher gemeinsam mit voller Überzeugung zurückgewiesen haben.;1;SPD;Marxismus;red;364
558420;schreiner;11002073;1996-08-29;Karl Marx;Nachdem Karl Marx heute dreimal zitiert worden ist , darf auch ich ihn mit einem abschließenden Satz zitieren.;1;SPD;Marxismus;red;365
558492;Waigel;11002412;1996-09-10;Adam Smith;Dies , meine Damen und Herren , ist eine ökonomisch erfolgreiche Maxime seit Adam Smith , ( { 64 } ) und sie gilt in einer globalisierten Welt heute mehr denn je.;1;not found;Liberalismus;green;366
559627;Heuer;11000891;1996-09-26;Karl Marx;"Geld ist , so schrieb Karl Marx im 19. Jahrhundert in „ Grundrisse der Kritik der politischen Ökonomie "" , der eigentliche „ Herrscher und Gott in der Welt der Waren "".";1;PDS;Marxismus;red;367
560370;Müller;11002740;1996-10-10;Friedrich Engels;"Ein Unternehmer des vergangenen Jahrhunderts - der Mann hieß übrigens Friedrich Engels - hat einmal gesagt : Die Menschen erreichen , was sie wollen ; aber was dabei herauskommt , ist meistens anders , als sie es sich vorgestellt haben.";1;PDS;Marxismus;red;368
560495;Graf;11002662;1996-10-10;Aristoteles;Aristoteles , ( { 0 } ) der Begründer antiker Wissenschaft überhaupt , bezeichnete die Politik einst als vernunftbegründete und zielgerichtete Wissenschaft.;1;SPD;Aristotelismus;grey;369
560495;Graf;11002662;1996-10-10;Aristoteles;Wenn wir allein die Diskussion der letzten Wochen um die Autobahnvignette betrachten , hat es aber den Anschein , daß sich die Regierungsparteien allen voran die CSU - fest vorgenommen haben , Aristoteles zu widerlegen.;-1;SPD;Aristotelismus;grey;370
560497;Oswald;11001663;1996-10-10;Aristoteles;Eines habe ich auf jeden Fall von meiner Vorrednerin gelernt : Mit Aristoteles kann man die Verkehrsprobleme der Gegenwart auf jeden Fall nicht lösen.;1;CDU/CSU;Aristotelismus;grey;371
563067;Laermann;11001266;1996-11-14;Aristoteles;Von Aristoteles stammt der Satz : „ Es genügt nicht zu wissen , sondern man muß das Wissen auch in die Tat umsetzen.;1;FDP;Aristotelismus;grey;372
563067;Laermann;11001266;1996-11-14;Aristoteles;""" ( { 1 } ) Ich weiß nicht , ob dieser Grundgedanke von Aristoteles bei der Formulierung der Antwort auf die große Anfrage Pate gestanden hat.";1;FDP;Aristotelismus;grey;373
565020;ost;11001659;1996-12-06;Adam Smith;Schenken Sie ihm doch einmal Adam Smith , den Urvater der klassischen Ökonomie!;1;CDU/CSU;Liberalismus;green;374
565020;ost;11001659;1996-12-06;Adam Smith;Jetzt erst einmal Adam Smith.;1;CDU/CSU;Liberalismus;green;375
565020;ost;11001659;1996-12-06;Karl Marx;Der hat schon Karl Marx beeinflußt.;1;CDU/CSU;Marxismus;red;376
566043;Lambsdorff;11001272;1997-01-16;Karl Marx;Es gäbe ja ein Hohngelächter aus der sozialistischen Hölle von Karl Marx bis Walter Ulbricht , wenn ausgerechnet der Staat der größte Nutznießer der Enteignungen von 1945 bis 1949 bliebe.;1;FDP;Marxismus;red;377
